codAuto;Identificação;Elemento;km;Latitude1;Longitude1;Latitude2;Longitude2;Trecho KM;KmFinal;Estado;Rodovia;Sentido;CorteAterro;Material;Comprimento;Largura;Altura;Forma;Ambiente;Tipo;Ok;Reparar;ExtensaoReparar;Limpeza;ExtensaoLimpeza;EstadoConservacao;Observacao;funcionario;dataEnvio;Lote;Foto1_Fichas;Foto2_Fichas;Segmento;Avaliado;Sincronizado
2743;DA MG 135 620+110 N 1;Descida Dágua;620+110;-18,75382149;-44,44835833;-;-;620;;MG;BR-135;Norte;Aterro;Concreto;5;0,5;0,15;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;27;;
2742;MF MG 135 620+160 N 1;Meio Fio;620+160;-18,75428485;-44,44852946;-18,75309595;-44,44811195;620;620+020;MG;BR-135;Norte;Aterro;Concreto;140;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
3601;DA MG 135 620+220 N 1;Descida Dágua;620+220;-18,7544267;-44,44856709;-;-;620;;MG;BR-135;Norte;Aterro;Concreto;5;1,1;0,35;TRIANGULAR;Rural;DRT07L;;;;;;;;;;BR-135;;;27;;
2599;SJ MG 135 620+220 S 1;Sarjeta;620+220;-18,75448835;-44,44873937;-18,75694061;-44,4496513;620;620+510;MG;BR-135;Sul;Corte;Concreto;290;1,1;0,45;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;27;;
2600;SJ MG 135 620+510 S 1;Sarjeta;620+510;-18,75697563;-44,44965517;-18,75974569;-44,45067471;620;620+840;MG;BR-135;Sul;Corte;Concreto;330;1,1;0,4;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;27;;
2506;DA MG 135 620+510 S 1;Descida Dágua;620+510;-18,75696471;-44,44967655;-;-;620;;MG;BR-135;Sul;Corte;Concreto;4;0,9;0,4;TRIANGULAR;Rural;DRT03L;;;;;;;;;;BR-135;;;27;;
2741;SJ MG 135 620+830 N 1;Sarjeta;620+830;-18,76010798;-44,4506675;-18,75444631;-44,44860165;620;620+160;MG;BR-135;Norte;Aterro;Concreto;670;1;0,4;TRIANGULAR;Rural;STC01;;;;;;;;;;BR-135;;;27;;
2601;DA MG 135 620+840 S 1;Descida Dágua;620+840;-18,75980217;-44,45072136;-;-;620;;MG;BR-135;Sul;Corte;Concreto;6;0,7x0,6;0,15;TRAPEZOIDAL;Rural;DRZ03L;;;;;;;;;;BR-135;;;27;;
2645;MF MG 135 620+870 S 1;Meio Fio;620+870;-18,76004748;-44,45076412;-18,76057829;-44,45098283;620;620+930;MG;BR-135;Sul;Corte;Concreto;60;0,35;0,2;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
3602;DA MG 135 620+880 N 1;Descida Dágua;620+880;-18,7601719;-44,45066962;-;-;620;;MG;BR-135;Norte;Aterro;Concreto;4,5;0,8;0,2;RETANGULAR;Rural;DAR15L;;;;;;;;;;BR-135;;;27;;
2739;DA MG 135 620+900 N 1;Descida Dágua;620+900;-18,76067065;-44,45085524;-;-;620;;MG;BR-135;Norte;Aterro;Concreto;10;0,6;0,15;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;27;;
2740;MF MG 135 620+900 N 1;Meio Fio;620+900;-18,76060887;-44,45087425;-18,76011701;-44,45067019;620;620+850;MG;BR-135;Norte;Aterro;Concreto;50;0,35;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2646;DA MG 135 620+930 S 1;Descida Dágua;620+930;-18,76062754;-44,45102562;-;-;620;;MG;BR-135;Sul;Corte;Concreto;15;0,7;0,15;RETANGULAR;Rural;DAR06L;;;;;;;;;;BR-135;;;27;;
2647;MF MG 135 620+960 S 1;Meio Fio;620+960;-18,76105751;-44,45115832;-18,7620719;-44,45154336;620;621+090;MG;BR-135;Sul;Corte;Concreto;130;0,35;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2507;DA MG 135 620+980 S 1;Descida Dágua;620+980;-18,76141076;-44,45132068;-;-;620;;MG;BR-135;Sul;Corte;Concreto;1;0,8x1,4;0,25;TRAPEZOIDAL;Rural;DRZ03L;;;;;;;;;;BR-135;;;27;;
2738;MF MG 135 621+070 N 1;Meio Fio;621+070;-18,762093;-44,45140782;-18,7611031;-44,45103904;621;620+970;MG;BR-135;Norte;Aterro;Concreto;100;0,3;0,1;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2648;DA MG 135 621+150 S 1;Descida Dágua;621+150;-18,76245679;-44,45171295;-;-;621;;MG;BR-135;Sul;Aterro;Concreto;8;1,8;0,4;TRIANGULAR;Rural;DRT04L;;;;;;;;;;BR-135;;;27;;
2649;SJ MG 135 621+150 S 1;Sarjeta;621+150;-18,76250216;-44,45171745;-18,76612994;-44,45304074;621;621+600;MG;BR-135;Sul;Aterro;Concreto;450;1,2;0,4;TRIANGULAR;Rural;STC01;;;;;;;;;;BR-135;;;27;;
2650;MF MG 135 621+280 C 1;Meio Fio;621+280;-18,76334749;-44,45194071;-18,7661154;-44,45283498;621;621+600;MG;BR-135;Canteiro Central;Corte;Concreto;640;0,15;0,1;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2737;SJ MG 135 621+550 N 1;Sarjeta;621+550;-18,76579568;-44,45247222;-18,76281334;-44,45167094;621;621+175;MG;BR-135;Norte;Aterro;Concreto;375;0,8;0,4;TRIANGULAR;Rural;STC03;;;;;;;;;;BR-135;;;27;;
2736;MF MG 135 621+580 N 1;Meio Fio;621+580;-18,76611838;-44,45271726;-18,76563837;-44,45256022;621;621+520;MG;BR-135;Norte;Aterro;Concreto;150;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2735;MF MG 135 621+600 N 1;Meio Fio;621+600;-18,76622746;-44,45275963;-18,76623667;-44,45208428;621;621+590;MG;BR-135;Norte;Aterro;Concreto;76;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2651;MF MG 135 621+620 C 1;Meio Fio;621+620;-18,76626611;-44,45290833;-18,76873731;-44,45390241;621;621+920;MG;BR-135;Canteiro Central;Corte;Concreto;600;0,2;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2652;SJ MG 135 621+630 S 1;Sarjeta;621+630;-18,76619451;-44,45307712;-18,7665434;-44,45320855;621;621+660;MG;BR-135;Sul;Aterro;Concreto;30;1,1;0,4;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;27;;
2653;SJ MG 135 621+660 S 1;Sarjeta;621+660;-18,76659685;-44,45323558;-18,76710435;-44,45340841;621;621+720;MG;BR-135;Sul;Aterro;Concreto;60;1,1;0,4;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;27;;
2734;MF MG 135 621+680 N 1;Meio Fio;621+680;-18,76685064;-44,45299986;-18,76632404;-44,45279108;621;621+610;MG;BR-135;Norte;Aterro;Concreto;150;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2733;MF MG 135 621+850 N 1;Meio Fio;621+850;-18,76829573;-44,45360692;-18,76639031;-44,45227043;621;621+600;MG;BR-135;Norte;Aterro;Concreto;270;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2654;DA MG 135 621+920 S 1;Descida Dágua;621+920;-18,76867573;-44,45399949;-;-;621;;MG;BR-135;Sul;Aterro;Concreto;3;1;0,35;TRIANGULAR;Rural;DRT03L;;;;;;;;;;BR-135;;;27;;
2655;SJ MG 135 621+920 S 1;Sarjeta;621+920;-18,76872375;-44,45399944;-18,77231618;-44,45529429;621;622+337;MG;BR-135;Sul;Aterro;Concreto;417;1;0,4;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;27;;
3743;DA MG 135 621+030 N 1;Descida Dágua;621+030;-18,761749;-44,451298;;;621;;MG;BR-135;NORTE;Aterro;CONCRETO;1,5;0,55;0,3;TRAPEZOIDAL;RURAL;;;;;;;;;;;BR-135;;;27;;
3742;DA MG 135 621+175 N 1;Descida Dágua;621+175;-18,762813;-44,451671;;;621;;MG;BR-135;Norte;Aterro;CONCRETO;6;0,8;0,3;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;27;;
3716;DA MG 135 621+080 S 1;Descida Dágua;621+080;-18,761367;-44,451297;;;621;;MG;BR-135;SUL;Aterro;CONCRETO;1;0,8;0,25;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;27;;
2731;DA MG 135 622+200 N 1;Descida Dágua;622+200;-18,77244229;-44,4552074;-;-;622;;MG;BR-135;Norte;Aterro;Concreto;3;1,2x1;0,4;TRAPEZOIDAL;Rural;DRZ04L;;;;;;;;;;BR-135;;;27;;
2732;SJ MG 135 622+200 N 1;Sarjeta;622+200;-18,77240594;-44,45520889;-18,77063341;-44,4545598;622;622+050;MG;BR-135;Norte;Aterro;Concreto;150;1,1;0,45;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;27;;
2508;DA MG 135 622+337 S 1;Descida Dágua;622+337;-18,77236068;-44,45534979;-;-;622;;MG;BR-135;Sul;Aterro;Concreto;3;0,6;0,25;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;27;;
2509;MF MG 135 622+338 S 1;Meio Fio;622+338;-18,7723245;-44,45530463;-18,77332764;-44,45567253;622;622+457;MG;BR-135;Sul;Aterro;Concreto;119;0,6;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2730;MF MG 135 622+350 N 1;Meio Fio;622+350;-18,77370713;-44,45570808;-18,77245816;-44,45522579;622;622+200;MG;BR-135;Norte;Aterro;Concreto;150;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2512;DA MG 135 623+450 N 1;Descida Dágua;623+450;-18,78310077;-44,45917222;-;-;623;;MG;BR-135;Norte;Aterro;Concreto;8;0,8;0,4;TRIANGULAR;Rural;DRT03L;;;;;;;;;;BR-135;;;27;;
3591;DA MG 135 623+450 S 1;Descida Dágua;623+450;-18,78307089;-44,45929527;-;-;623;;MG;BR-135;Sul;Aterro;Concreto;4;1;0,4;TRIANGULAR;Rural;DRT04L;;;;;;;;;;BR-135;;;27;;
2656;SJ MG 135 623+450 S 1;Sarjeta;623+450;-18,78310437;-44,45930313;-18,78506751;-44,46003099;623;623+680;MG;BR-135;Sul;Aterro;Concreto;230;1;0,4;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;27;;
2657;SJ MG 135 623+720 S 1;Sarjeta;623+720;-18,78573621;-44,46027151;-18,78745728;-44,4608978;623;623+930;MG;BR-135;Sul;Aterro;Concreto;210;0,8;0,4;TRIANGULAR;Rural;STC03;;;;;;;;;;BR-135;;;27;;
2729;SJ MG 135 623+790 N 1;Sarjeta;623+790;-18,78506497;-44,45991284;-18,78313232;-44,4591823;623;623+560;MG;BR-135;Norte;Aterro;Concreto;230;1,1;0,4;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;27;;
2658;DA MG 135 623+930 S 1;Descida Dágua;623+930;-18,78748998;-44,46095039;-;-;623;;MG;BR-135;Sul;Corte;Concreto;6;1,3;0,2;TRIANGULAR;Rural;DRZ07L;;;;;;;;;;BR-135;;;27;;
2659;MF MG 135 623+940 S 1;Meio Fio;623+940;-18,78764218;-44,46095549;-18,78866897;-44,46129714;623;624+070;MG;BR-135;Sul;Aterro;Concreto;130;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2727;DA MG 135 624+100 N 1;Descida Dágua;624+100;-18,78782424;-44,46089834;-;-;624;;MG;BR-135;Norte;Aterro;Concreto;3;0,5;0,3;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;27;;
2728;SJ MG 135 624+100 N 1;Sarjeta;624+100;-18,78782197;-44,46091132;-18,78548473;-44,46006494;624;623+820;MG;BR-135;Norte;Aterro;Concreto;280;1;0,4;TRIANGULAR;Rural;STC01;;;;;;;;;;BR-135;;;27;;
2510;DA MG 135 624+130 S 1;Descida Dágua;624+130;-18,78812605;-44,46115177;-;-;624;;MG;BR-135;Sul;Aterro;Concreto;2,5;0,8x1,3;0,25;TRAPEZOIDAL;Rural;DRZ03L;;;;;;;;;;BR-135;;;27;;
2726;MF MG 135 624+200 N 1;Meio Fio;624+200;-18,78870652;-44,46120245;-18,78785633;-44,46092724;624;624+100;MG;BR-135;Norte;Aterro;Concreto;100;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2660;MF MG 135 624+460 C 1;Meio Fio;624+460;-18,79236764;-44,46240813;-18,79418838;-44,46299502;624;624+680;MG;BR-135;Canteiro Central;Corte;Concreto;220;0,15;0,1;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2661;SJ MG 135 624+470 C 1;Sarjeta;624+470;-18,79250147;-44,46242255;-18,79409605;-44,46279342;624;624+650;MG;BR-135;Canteiro Central;Corte;Concreto;180;0,7x0,6;0,35;TRAPEZOIDAL;Rural;VPC;;;;;;;;;;BR-135;;;27;;
2663;MF MG 135 624+710 C 1;Meio Fio;624+710;-18,79432289;-44,46297983;-18,79734069;-44,46394458;624;625+200;MG;BR-135;Canteiro Central;Corte;Concreto;580;0,2;0,15;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2662;SJ MG 135 624+720 C 1;Sarjeta;624+720;-18,79430165;-44,46287314;-18,79738098;-44,46389079;624;625+200;MG;BR-135;Canteiro Central;Corte;Concreto;580;0,8x1,6;0,3;TRAPEZOIDAL;Rural;VPC;;;;;;;;;;BR-135;;;27;;
2725;SJ MG 135 625+000 N 1;Sarjeta;625+000;-18,79573689;-44,46227524;-18,79526338;-44,462955;625;624+950;MG;BR-135;Norte;Aterro;Concreto;94;1;0,4;TRIANGULAR;Rural;STC01;;;;;;;;;;BR-135;;;27;;
2723;MF MG 135 625+080 N 1;Meio Fio;625+080;-18,79629835;-44,46330248;-18,79604623;-44,46264539;625;624+980;MG;BR-135;Norte;Aterro;Concreto;250;0,1;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2724;SJ MG 135 625+080 N 1;Sarjeta;625+080;-18,79630022;-44,46330725;-18,79548384;-44,46304304;625;624+980;MG;BR-135;Norte;Aterro;Concreto;100;0,8;0,35;TRIANGULAR;Rural;STC03;;;;;;;;;;BR-135;;;27;;
2722;SJ MG 135 625+100 N 1;Sarjeta;625+100;-18,79638107;-44,46326949;-18,79611367;-44,46270015;625;625+050;MG;BR-135;Norte;Aterro;Concreto;70;1;0,4;TRIANGULAR;Rural;STC01;;;;;;;;;;BR-135;;;27;;
2664;MF MG 135 625+220 C 1;Meio Fio;625+220;-18,7974034;-44,4640378;-18,79916919;-44,46460684;625;625+430;MG;BR-135;Canteiro Central;Corte;Concreto;420;0,15;0,1;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2665;MF MG 135 625+540 S 1;Meio Fio;625+540;-18,80032111;-44,46507997;-18,80091247;-44,46542197;625;625+620;MG;BR-135;Sul;Corte;Concreto;160;0,15;0,1;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2666;MF MG 135 625+630 S 1;Meio Fio;625+630;-18,80104731;-44,46532852;-18,80189025;-44,46578181;625;625+740;MG;BR-135;Sul;Corte;Concreto;220;0,1;0,15;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2667;DA MG 135 625+710 S 1;Descida Dágua;625+710;-18,80165147;-44,46563848;-;-;625;;MG;BR-135;Sul;Aterro;Concreto;15;0,6;0,15;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;27;;
2668;MF MG 135 625+720 S 1;Meio Fio;625+720;-18,80165025;-44,46593346;-18,8021023;-44,4659594;625;625+770;MG;BR-135;Sul;Aterro;Concreto;50;0,15;0,15;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2721;MF MG 135 625+930 N 1;Meio Fio;625+930;-18,80345267;-44,46668698;-18,80322082;-44,46646158;625;625+900;MG;BR-135;Norte;Aterro;Concreto;30;0,2;0,15;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2720;DA MG 135 626+000 N 1;Descida Dágua;626+000;-18,80386141;-44,46696333;-;-;626;;MG;BR-135;Norte;Aterro;Concreto;1,5;0,5;0,35;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;27;;
2669;DA MG 135 626+020 S 1;Descida Dágua;626+020;-18,80384077;-44,46713428;-;-;626;;MG;BR-135;Sul;Aterro;Concreto;3;1,1x2,15;0,2;TRAPEZOIDAL;Rural;DRZ07L;;;;;;;;;;BR-135;;;27;;
2670;SJ MG 135 626+020 S 1;Sarjeta;626+020;-18,80384781;-44,46712589;-18,8086293;-44,47051514;626;626+660;MG;BR-135;Sul;Aterro;Concreto;640;1,1;0,4;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;27;;
2718;MF MG 135 626+080 N 1;Meio Fio;626+080;-18,80449058;-44,46746156;-18,80329732;-44,46644193;626;625+900;MG;BR-135;Norte;Aterro;Concreto;180;0,3;0,2;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2719;DA MG 135 626+090 N 1;Descida Dágua;626+090;-18,80443831;-44,46740109;-;-;626;;MG;BR-135;Norte;Aterro;Concreto;1,5;1;0,3;RETANGULAR;Rural;DAR07L;;;;;;;;;;BR-135;;;27;;
2671;DA MG 135 626+100 S 1;Descida Dágua;626+100;-18,80442969;-44,46756737;-;-;626;;MG;BR-135;Sul;Aterro;Concreto;1,5;0,8x1,5;0,4;TRAPEZOIDAL;Rural;DRZ03L;;;;;;;;;;BR-135;;;27;;
2717;DA MG 135 626+430 N 1;Descida Dágua;626+430;-18,80688387;-44,46912193;-;-;626;;MG;BR-135;Norte;Aterro;Concreto;2,5;1,2x1,1;0,2;TRAPEZOIDAL;Rural;DRZ07L;;;;;;;;;;BR-135;;;27;;
2672;DA MG 135 626+450 S 1;Descida Dágua;626+450;-18,80690313;-44,46930166;-;-;626;;MG;BR-135;Sul;Aterro;Concreto;1,5;1,4x2,65;0,4;TRAPEZOIDAL;Rural;DRZ09L;;;;;;;;;;BR-135;;;27;;
2715;DA MG 135 626+510 N 1;Descida Dágua;626+510;-18,80749651;-44,46956249;-;-;626;;MG;BR-135;Norte;Aterro;Concreto;2;1,2x1;0,4;TRAPEZOIDAL;Rural;DRZ04L;;;;;;;;;;BR-135;;;27;;
2716;MF MG 135 626+510 N 1;Meio Fio;626+510;-18,80748216;-44,46956874;-18,80688599;-44,46915095;626;626+430;MG;BR-135;Norte;Aterro;Concreto;80;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2714;DA MG 135 626+650 N 1;Descida Dágua;626+650;-18,80882589;-44,47052102;-;-;626;;MG;BR-135;Norte;Aterro;Concreto;2,5;1,1x1;0,3;TRAPEZOIDAL;Rural;DRZ07L;;;;;;;;;;BR-135;;;27;;
2713;SJ MG 135 626+850 N 1;Sarjeta;626+850;-18,81003221;-44,47138396;-18,80749877;-44,46957827;626;626+510;MG;BR-135;Norte;Aterro;Concreto;340;1;0,45;TRIANGULAR;Rural;STC01;;;;;;;;;;BR-135;;;27;;
2712;MF MG 135 626+930 N 1;Meio Fio;626+930;-18,81088455;-44,47183279;-18,81067666;-44,47181829;626;626+900;MG;BR-135;Norte;Aterro;Concreto;50;0,1;0,15;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2711;DA MG 135 626+950 N 1;Descida Dágua;626+950;-18,81101996;-44,47181283;-;-;626;;MG;BR-135;Norte;Aterro;Concreto;2;0,8x0,5;0,2;TRAPEZOIDAL;Rural;DRZ03L;;;;;;;;;;BR-135;;;27;;
2710;SJ MG 135 626+990 N 1;Sarjeta;626+990;-18,81129562;-44,47201953;-18,81103604;-44,47182761;626;626+970;MG;BR-135;Norte;Aterro;Concreto;20;0,5;0,25;TRIANGULAR;Rural;STC05L;;;;;;;;;;BR-135;;;27;;
2709;MF MG 135 627+010 N 1;Meio Fio;627+010;-18,81144974;-44,47205931;-18,81136797;-44,47218346;627;627+005;MG;BR-135;Norte;Aterro;Concreto;30;0,15;0,15;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2708;DA MG 135 627+200 N 1;Descida Dágua;627+200;-18,81266965;-44,47326007;-;-;627;;MG;BR-135;Norte;Aterro;Concreto;3,5;1,1x0,9;0,35;TRAPEZOIDAL;Rural;DRZ04L;;;;;;;;;;BR-135;;;27;;
2706;DA MG 135 627+300 N 1;Descida Dágua;627+300;-18,81371684;-44,47394546;-;-;627;;MG;BR-135;Norte;Aterro;Concreto;3;1x0,8;0,35;TRAPEZOIDAL;Rural;DRZ03L;;;;;;;;;;BR-135;;;27;;
2707;SJ MG 135 627+300 N 1;Sarjeta;627+300;-18,8136988;-44,47399337;-18,81199041;-44,47274882;627;627+070;MG;BR-135;Norte;Aterro;Concreto;230;1,1;0,4;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;27;;
2673;MF MG 135 627+500 S 1;Meio Fio;627+500;-18,81551025;-44,47541672;-18,81588474;-44,47575233;627;627+570;MG;BR-135;Sul;Aterro;Concreto;70;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2674;DA MG 135 627+570 S 1;Descida Dágua;627+570;-18,81588542;-44,47577759;-;-;627;;MG;BR-135;Sul;Corte;Concreto;3;0,5;0,15;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;27;;
2675;MF MG 135 627+600 S 1;Meio Fio;627+600;-18,81613718;-44,47604102;-18,81677961;-44,47715963;627;627+750;MG;BR-135;Sul;Aterro;Concreto;150;0,3;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2511;DA MG 135 627+630 S 1;Descida Dágua;627+630;-18,81631976;-44,47636179;-;-;627;;MG;BR-135;Sul;Aterro;Concreto;5;0,6;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;27;;
3592;DA MG 135 627+780 S 1;Descida Dágua;627+780;-18,81680141;-44,47728589;-;-;627;;MG;BR-135;Sul;Corte;Concreto;9;1,1;0,4;TRIANGULAR;Rural;DRT04L;;;;;;;;;;BR-135;;;27;;
2676;SJ MG 135 627+780 S 1;Sarjeta;627+780;-18,81684712;-44,47732962;-18,81754598;-44,47906418;627;628+020;MG;BR-135;Sul;Corte;Concreto;240;1;0,4;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;27;;
2705;DA MG 135 627+870 N 1;Descida Dágua;627+870;-18,81703353;-44,4773548;-;-;627;;MG;BR-135;Norte;Aterro;Concreto;3;1;0,4;TRIANGULAR;Rural;DRT04L;;;;;;;;;;BR-135;;;27;;
2704;SJ MG 135 628+080 N 1;Sarjeta;628+080;-18,81775141;-44,47927444;-18,81705349;-44,47740659;628;627+870;MG;BR-135;Norte;Aterro;Concreto;210;1,1;0,4;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;27;;
2677;MF MG 135 628+250 S 1;Meio Fio;628+250;-18,81839184;-44,48153701;-18,81848029;-44,48180587;628;628+285;MG;BR-135;Sul;Aterro;Concreto;70;0,15;0,15;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2513;MF MG 135 628+285 N 1;Meio Fio;628+285;-18,81860548;-44,4817833;-18,81852058;-44,48149249;628;628+250;MG;BR-135;Norte;Aterro;Concreto;33;0,15;0,25;S/SARJETA;Rural;MFC09L;;;;;;;;;;BR-135;;;27;;
2703;DA MG 135 628+930 N 1;Descida Dágua;628+930;-18,82070124;-44,48658075;-;-;628;;MG;BR-135;Norte;Aterro;Concreto;4;1,2;0,45;TRIANGULAR;Rural;DRT04L;;;;;;;;;;BR-135;;;27;;
3741;MF MG 135 628+220 N 1;Meio Fio;628+220;-18,818445;-44,481392;-18,81853;-44,481248;628;628+200;MG;BR-135;NORTE;Aterro;CONCRETO;40;0,15;0,25;RETANGULAR;RURAL;MFC09L;;;;;;;;;;BR-135;;;27;;
2702;SJ MG 135 629+150 N 1;Sarjeta;629+150;-18,82231955;-44,4879177;-18,82073252;-44,48664784;629;628+930;MG;BR-135;Norte;Aterro;Concreto;220;1;0,45;TRIANGULAR;Rural;STC01;;;;;;;;;;BR-135;;;27;;
2679;MF MG 135 629+150 S 1;Meio Fio;629+150;-18,82244869;-44,48816572;-18,82252633;-44,48827156;629;629+170;MG;BR-135;Sul;Aterro;Concreto;20;0,1;0,1;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2678;MF MG 135 629+160 S 1;Meio Fio;629+160;-18,82251074;-44,48819219;-18,82256436;-44,48827088;629;629+165;MG;BR-135;Sul;Aterro;Concreto;7;0,1;0,1;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2680;MF MG 135 629+170 S 1;Meio Fio;629+170;-18,82259287;-44,48827339;-18,82298649;-44,48851218;629;629+220;MG;BR-135;Sul;Aterro;Concreto;100;0,1;0,1;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2681;MF MG 135 629+230 S 2;Meio Fio;629+230;-18,82301325;-44,48856912;-18,82308195;-44,48857939;629;629+235;MG;BR-135;Sul;Aterro;Concreto;9;0,1;0,1;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2682;MF MG 135 629+230 S 1;Meio Fio;629+230;-18,82303859;-44,48862435;-18,82327303;-44,48873885;629;629+245;MG;BR-135;Sul;Aterro;Concreto;36;0,1;0,1;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2700;MF MG 135 629+250 N 2;Meio Fio;629+250;-18,82301491;-44,48838791;-18,82272007;-44,4881874;629;629+210;MG;BR-135;Norte;Aterro;Concreto;80;0,15;0,15;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2701;MF MG 135 629+250 N 1;Meio Fio;629+250;-18,8233428;-44,48860283;-18,82240202;-44,48794333;629;629+160;MG;BR-135;Norte;Aterro;Concreto;90;0,1;0,1;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;27;;
2683;SJ MG 135 629+600 S 1;Sarjeta;629+600;-18,82573744;-44,49038331;-18,83198077;-44,494695;629;629+750;MG;BR-135;Sul;Aterro;Concreto;15;1;0,4;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;27;;
3723;SJ MG 135 629+870 S 1;Sarjeta;629+870;-18,82742;-44,491528;-18,832025;-44,494725;629;630+450;MG;BR-135;SUL;Aterro;CONCRETO;420;1;0,4;C/SARJETA;RURAL;STC02;;;;;;;;;;BR-135;;;27;;
3722;DA MG 135 629+870 S 1;Descida Dágua;629+870;-18,82742;-44,491528;;;629;;MG;BR-135;SUL;Aterro;CONCRETO;4,5;1;0,4;TRAPEZOIDAL;RURAL;;;;;;;;;;;BR-135;;;27;;
3721;DA MG 135 629+860 S 1;Descida Dágua;629+860;-18,827355;-44,491529;;;629;;MG;BR-135;SUL;Aterro;CONCRETO;4,5;1;0,4;TRIANGULAR;RURAL;;;;;;;;;;;BR-135;;;27;;
3720;SJ MG 135 629+760 S 1;Sarjeta;629+760;-18,826791;-44,491144;-18,827355;-44,491529;629;629+860;MG;BR-135;SUL;Aterro;CONCRETO;;1;0,4;C/SARJETA;RURAL;STC02;;;;;;;;;;BR-135;;;27;;
